Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
7301,S12-tail bud,5,tail bud,S12
7302,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7303,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7304,S12-neural plate,1,neural plate,S12
7305,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7306,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7307,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7308,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7309,S12-tail bud,5,tail bud,S12
7310,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7311,S12-tail bud,5,tail bud,S12
7312,S12-tail bud,5,tail bud,S12
7313,S12-tail bud,5,tail bud,S12
7314,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7315,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7316,S12-ionocyte,7,ionocyte,S12
7317,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7318,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7319,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7320,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7321,S12-neural plate,1,neural plate,S12
7322,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7323,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7324,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7325,S12-tail bud,5,tail bud,S12
7326,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7327,S12-tail bud,5,tail bud,S12
7328,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7329,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7330,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7331,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7332,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7333,S12-neural plate,1,neural plate,S12
7334,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7335,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7336,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7337,S12-notochord,10,notochord,S12
7338,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7339,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7340,S12-tail bud,5,tail bud,S12
7341,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7342,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7343,S12-tail bud,5,tail bud,S12
7344,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7345,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7346,S12-neural plate,1,neural plate,S12
7347,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7348,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7349,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7350,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7351,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7352,S12-tail bud,5,tail bud,S12
7353,S12-neural plate,1,neural plate,S12
7354,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7355,S12-neural plate,1,neural plate,S12
7356,S12-neural plate,1,neural plate,S12
7357,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7358,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7359,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7360,S12-neural plate,1,neural plate,S12
7361,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7362,S12-neural plate,1,neural plate,S12
7363,S12-neural plate,1,neural plate,S12
7364,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7365,S12-tail bud,5,tail bud,S12
7366,S12-neural plate,1,neural plate,S12
7367,S12-neural plate,1,neural plate,S12
7368,S12-endoderm,9,endoderm,S12
7369,S12-ionocyte,7,ionocyte,S12
7370,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7371,S12-neural plate,1,neural plate,S12
7372,S12-endoderm,9,endoderm,S12
7373,S12-neural plate,1,neural plate,S12
7374,S12-neural plate,1,neural plate,S12
7375,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7376,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7377,S12-tail bud,5,tail bud,S12
7378,S12-neural plate,1,neural plate,S12
7379,S12-neural plate,1,neural plate,S12
7380,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7381,S12-neural plate,1,neural plate,S12
7382,S12-neural plate,1,neural plate,S12
7383,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7384,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7385,S12-neural plate,1,neural plate,S12
7386,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7387,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7388,S12-ionocyte,7,ionocyte,S12
7389,S12-neural plate,1,neural plate,S12
7390,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7391,S12-ionocyte,7,ionocyte,S12
7392,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7393,S12-tail bud,5,tail bud,S12
7394,S12-neural plate,1,neural plate,S12
7395,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7396,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7397,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7398,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7399,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7400,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7401,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7402,S12-tail bud,5,tail bud,S12
7403,S12-tail bud,5,tail bud,S12
7404,S12-neural plate,1,neural plate,S12
7405,S12-tail bud,5,tail bud,S12
7406,S12-neural plate,1,neural plate,S12
7407,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7408,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7409,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7410,S12-tail bud,5,tail bud,S12
7411,S12-tail bud,5,tail bud,S12
7412,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7413,S12-neural plate,1,neural plate,S12
7414,S12-neural plate,1,neural plate,S12
7415,S12-neural plate,1,neural plate,S12
7416,S12-neural plate,1,neural plate,S12
7417,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7418,S12-neural plate,1,neural plate,S12
7419,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7420,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7421,S12-neural plate,1,neural plate,S12
7422,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7423,S12-neural plate,1,neural plate,S12
7424,S12-neural plate,1,neural plate,S12
7425,S12-tail bud,5,tail bud,S12
7426,S12-neural plate,1,neural plate,S12
7427,S12-neural plate,1,neural plate,S12
7428,S12-neural plate,1,neural plate,S12
7429,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7430,S12-tail bud,5,tail bud,S12
7431,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7432,S12-neural plate,1,neural plate,S12
7433,S12-tail bud,5,tail bud,S12
7434,S12-neural plate,1,neural plate,S12
7435,S12-tail bud,5,tail bud,S12
7436,S12-neural plate,1,neural plate,S12
7437,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7438,S12-neural plate,1,neural plate,S12
7439,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7440,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7441,S12-tail bud,5,tail bud,S12
7442,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7443,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7444,S12-neural plate,1,neural plate,S12
7445,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7446,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7447,S12-tail bud,5,tail bud,S12
7448,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7449,S12-neural plate,1,neural plate,S12
7450,S12-neural plate,1,neural plate,S12
7451,S12-neural plate,1,neural plate,S12
7452,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7453,S12-tail bud,5,tail bud,S12
7454,S12-tail bud,5,tail bud,S12
7455,S12-neural plate,1,neural plate,S12
7456,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7457,S12-neural plate,1,neural plate,S12
7458,S12-neural plate,1,neural plate,S12
7459,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7460,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7461,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7462,S12-neural plate,1,neural plate,S12
7463,S12-neural plate,1,neural plate,S12
7464,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7465,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7466,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7467,S12-neural plate,1,neural plate,S12
7468,S12-neural plate,1,neural plate,S12
7469,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7470,S12-tail bud,5,tail bud,S12
7471,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7472,S12-neural plate,1,neural plate,S12
7473,S12-neural plate,1,neural plate,S12
7474,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7475,S12-neural plate,1,neural plate,S12
7476,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7477,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7478,S12-neural plate,1,neural plate,S12
7479,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7480,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7481,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7482,S12-neural plate,1,neural plate,S12
7483,S12-neural plate,1,neural plate,S12
7484,S12-neural plate,1,neural plate,S12
7485,S12-tail bud,5,tail bud,S12
7486,S12-neural plate,1,neural plate,S12
7487,S12-neural plate,1,neural plate,S12
7488,S12-neural plate,1,neural plate,S12
7489,S12-tail bud,5,tail bud,S12
7490,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7491,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7492,S12-neural plate,1,neural plate,S12
7493,S12-neural plate,1,neural plate,S12
7494,S12-neural plate,1,neural plate,S12
7495,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7496,S12-tail bud,5,tail bud,S12
7497,S12-tail bud,5,tail bud,S12
7498,S12-neural plate,1,neural plate,S12
7499,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7500,S12-neural plate,1,neural plate,S12
7501,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7502,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7503,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7504,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7505,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7506,S12-neural plate,1,neural plate,S12
7507,S12-tail bud,5,tail bud,S12
7508,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7509,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7510,S12-tail bud,5,tail bud,S12
7511,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7512,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7513,S12-neural plate,1,neural plate,S12
7514,S12-tail bud,5,tail bud,S12
7515,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7516,S12-neural plate,1,neural plate,S12
7517,S12-tail bud,5,tail bud,S12
7518,S12-Spemann organizer (endoderm),8,Spemann organizer (endoderm),S12
7519,S12-neural plate,1,neural plate,S12
7520,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7521,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7522,S12-neural plate,1,neural plate,S12
7523,S12-neural plate,1,neural plate,S12
7524,S12-neural plate,1,neural plate,S12
7525,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7526,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7527,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7528,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7529,S12-ionocyte,7,ionocyte,S12
7530,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7531,S12-neural plate,1,neural plate,S12
7532,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7533,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7534,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7535,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7536,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7537,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7538,S12-neural plate,1,neural plate,S12
7539,S12-endoderm,9,endoderm,S12
7540,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7541,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7542,S12-neural plate,1,neural plate,S12
7543,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7544,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7545,S12-neural plate,1,neural plate,S12
7546,S12-tail bud,5,tail bud,S12
7547,S12-neural plate,1,neural plate,S12
7548,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7549,S12-tail bud,5,tail bud,S12
7550,S12-neural plate,1,neural plate,S12
7551,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7552,S12-neural plate,1,neural plate,S12
7553,S12-neural plate,1,neural plate,S12
7554,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7555,S12-neural plate,1,neural plate,S12
7556,S12-neural plate,1,neural plate,S12
7557,S12-tail bud,5,tail bud,S12
7558,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7559,S12-tail bud,5,tail bud,S12
7560,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7561,S12-tail bud,5,tail bud,S12
7562,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7563,S12-neural plate,1,neural plate,S12
7564,S12-neural plate,1,neural plate,S12
7565,S12-neural plate,1,neural plate,S12
7566,S12-neural plate,1,neural plate,S12
7567,S12-tail bud,5,tail bud,S12
7568,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7569,S12-tail bud,5,tail bud,S12
7570,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7571,S12-neural plate,1,neural plate,S12
7572,S12-tail bud,5,tail bud,S12
7573,S12-neural plate,1,neural plate,S12
7574,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7575,S12-neural plate,1,neural plate,S12
7576,S12-neural plate,1,neural plate,S12
7577,S12-neural plate,1,neural plate,S12
7578,S12-neural plate,1,neural plate,S12
7579,S12-neural plate,1,neural plate,S12
7580,S12-neural plate,1,neural plate,S12
7581,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7582,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7583,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7584,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7585,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7586,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7587,S12-ionocyte,7,ionocyte,S12
7588,S12-neural plate,1,neural plate,S12
7589,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7590,S12-neural plate,1,neural plate,S12
7591,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7592,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7593,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7594,S12-neural plate,1,neural plate,S12
7595,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7596,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7597,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7598,S12-neural plate,1,neural plate,S12
7599,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7600,S12-neural plate,1,neural plate,S12
7601,S12-neural plate,1,neural plate,S12
7602,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7603,S12-neural plate,1,neural plate,S12
7604,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7605,S12-tail bud,5,tail bud,S12
7606,S12-neural plate,1,neural plate,S12
7607,S12-neural plate,1,neural plate,S12
7608,S12-neural plate,1,neural plate,S12
7609,S12-neural plate,1,neural plate,S12
7610,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7611,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7612,S12-neural plate,1,neural plate,S12
7613,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7614,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7615,S12-tail bud,5,tail bud,S12
7616,S12-tail bud,5,tail bud,S12
7617,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7618,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7619,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7620,S12-neural plate,1,neural plate,S12
7621,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7622,S12-neural plate,1,neural plate,S12
7623,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7624,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7625,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7626,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7627,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7628,S12-endoderm,9,endoderm,S12
7629,S12-neural plate,1,neural plate,S12
7630,S12-tail bud,5,tail bud,S12
7631,S12-tail bud,5,tail bud,S12
7632,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7633,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7634,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7635,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7636,S12-neural plate,1,neural plate,S12
7637,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7638,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7639,S12-neural plate,1,neural plate,S12
7640,S12-neural plate,1,neural plate,S12
7641,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7642,S12-neural plate,1,neural plate,S12
7643,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7644,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7645,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7646,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7647,S12-tail bud,5,tail bud,S12
7648,S12-neural plate,1,neural plate,S12
7649,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7650,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7651,S12-neural plate,1,neural plate,S12
7652,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7653,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7654,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7655,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7656,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7657,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7658,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7659,S12-ionocyte,7,ionocyte,S12
7660,S12-neural plate,1,neural plate,S12
7661,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7662,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7663,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7664,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7665,S12-ciliated epidermal progenitor,6,ciliated epidermal progenitor,S12
7666,S12-tail bud,5,tail bud,S12
7667,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7668,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7669,S12-neural plate,1,neural plate,S12
7670,S12-non-neural ectoderm,2,non-neural ectoderm,S12
7671,S12-neural plate,1,neural plate,S12
7672,S12-involuted dorsal mesoderm,3,involuted dorsal mesoderm,S12
7673,S12-involuted ventral mesoderm,4,involuted ventral mesoderm,S12
7674,S12-tail bud,5,tail bud,S12
